0,0,0,0,0,0,1,0.009836719,1.004103,0.6558447,-0.02520793,0.9981821,-0.0510764,-0.0197119,-0.01898467,0.1278778,-0.003146767,2.134434E-08,3.402109E-10,-3.669075E-10,0,0,0,-0.2102751,-0.08264368,0.007928609,-0.1581018,0.1658508,-0.07303856,0,0,0,0,0,0,0.2552096,0.04691866,-0.1115646,0.6466251,0.0878048,-0.1404236,-0.1197499,-4.1378E-07,0.399454,-0.1035363,-0.242156,0.8174921,0.1039193,0.01940509,-0.1146574,-1.667121E-12,5.691822E-08,-4.553459E-07,0.3019894,0.2198428,0.563879,0.9500548,-0.768425,0.01479991,0.3425276,5.691824E-07,4.553459E-07,0.3445456,0.1375086,0.2382996,0.8530486,0.3420027,0.01332791,0.5235451,-1.383932,-0.2366532,0.6459012,0.6459012,0.6689664,-0.4002757,0.8114317,0.8113421,0.5919968,-0.8328579,0.8111323,0.8491574,0.3718996,0.7139308,0.8116426,0.8427344,0.2552652,0.2843672,0.8082729,0.8082728,-1.416581,-0.237267,0.6457732,0.6457732,0.6689647,-0.40025,0.8114305,0.8113415,0.5922186,-0.8325347,0.8111323,0.849907,0.3722332,0.713751,0.8116424,0.8427572,0.2551013,0.2844433,0.8082778,0.8082779,0,0.02242374,Character1_Reference/Character1_Hips/,0.01092728,0.8734086,0.5943477,-0.5326062,0.4854092,-0.5140877,0.4652121,Character1_Reference/Character1_Hips/Character1_LeftUpLeg/,0.06031916,0.002078833,0.07298301,0.1388678,-0.99028,-0.002383262,-0.007455827,Character1_Reference/Character1_Hips/Character1_RightUpLeg/,0.06083579,0.002078785,-0.07255261,0.07305012,-0.9957872,0.006606162,-0.05502639,Character1_Reference/Character1_Hips/Character1_LeftUpLeg/Character1_LeftLeg/,-0.3517978,-0.008010951,0.005146258,0.0007485747,-0.03427709,0.2560795,0.9660476,Character1_Reference/Character1_Hips/Character1_RightUpLeg/Character1_RightLeg/,-0.3513637,-0.008011281,-0.01823371,-0.00431228,0.04863818,0.1301945,0.9902854,Character1_Reference/Character1_Hips/Character1_LeftUpLeg/Character1_LeftLeg/Character1_LeftFoot/,-0.3786663,0.003828147,-0.003777021,-0.02775565,0.02373278,-0.3234774,0.945531,Character1_Reference/Character1_Hips/Character1_RightUpLeg/Character1_RightLeg/Character1_RightFoot/,-0.3785454,0.003824439,-0.01031455,-0.04831419,-0.04499489,-0.2550122,0.9646813,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/,-0.09134354,0.001755152,-6.891526E-09,0.0034451,-0.04450959,0.04255826,0.9980962,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/,-0.08766678,-0.0003044695,-1.856948E-08,-0.007228588,-0.001631858,0.150848,0.9885292,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_Neck/,-0.1568513,0.008298479,0.0002866951,-0.00744618,-0.03145624,0.2505911,-0.9675532,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_Neck/Character1_Head/,-0.07808319,-0.005534537,-1.573266E-09,-0.04369649,0.06730735,-0.03825199,-0.9960407,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/,-0.1223668,-0.001394982,0.04222679,0.1162482,0.6994764,-0.1060428,0.6971185,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/,-0.1224548,-0.0001497675,-0.04199364,-0.1060403,-0.697103,-0.1162505,0.6994917,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/,-0.05543689,-4.79037E-08,9.198342E-07,0.01397104,-0.09540673,0.07704,-0.9923543,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/,-0.05543732,-4.746376E-08,-9.960296E-07,0.01377891,-0.04930465,-0.1304288,0.9901351,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/,-0.2337772,1.718626E-05,1.175396E-05,-0.7622561,-0.04355431,-0.03443828,0.6448897,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/,-0.2337788,1.742176E-05,-1.277154E-05,0.2274671,0.02690473,-0.09955713,0.9683095,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/,-0.1624819,-6.351125E-07,2.492465E-07,-0.8031883,0.09829261,-0.01718567,-0.5873091,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/,-0.1624801,-6.606469E-07,1.726818E-06,0.2500079,-0.1193995,0.1598416,0.9474652,Character1_Reference/Character1_Hips/Character1_LeftUpLeg/Character1_LeftLeg/Character1_LeftFoot/Character1_LeftToeBase/,-0.08429568,0.04771042,-0.003921685,-0.02381134,0.01439187,-0.5187163,0.8544936,Character1_Reference/Character1_Hips/Character1_RightUpLeg/Character1_RightLeg/Character1_RightFoot/Character1_RightToeBase/,-0.08439235,0.04766033,0.002025666,-3.201714E-05,-5.018094E-05,-0.5189201,0.8548228,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandThumb1/,-0.0247607,0.01826633,0.01423601,0.8140094,-0.09669037,-0.3280601,0.4694852,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandThumb1/Character1_LeftHandThumb2/,-0.03214544,0.001985925,0.001522947,-0.00189714,0.02982087,-0.05794654,0.9978724,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandThumb1/Character1_LeftHandThumb2/Character1_LeftHandThumb3/,-0.01756597,-0.001003378,8.47406E-05,0.0004788479,0.01481326,0.03715169,0.9991997,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandIndex1/,-0.08074935,0.02571336,-0.001428291,0.1042814,0.04083601,0.0008412449,0.9937088,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandIndex1/Character1_LeftHandIndex2/,-0.02426037,0.00250706,-0.001186599,0.002277551,-0.01061607,-0.004194605,0.9999323,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandIndex1/Character1_LeftHandIndex2/Character1_LeftHandIndex3/,-0.01609668,0.000118211,-0.0004583213,0.002749186,-0.06182894,0.004609379,0.9980723,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandMiddle1/,-0.08069598,0.00582164,-0.00602124,0.05706063,-0.01551246,0.05145035,0.9969234,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandMiddle1/Character1_LeftHandMiddle2/,-0.02506312,0.001481985,0.00379354,-0.03357769,0.06963723,-0.01409317,0.9969075,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandMiddle1/Character1_LeftHandMiddle2/Character1_LeftHandMiddle3/,-0.01943113,-6.783814E-05,0.0001617035,-0.02284433,-0.05376183,0.01772223,0.9981351,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandRing1/,-0.07679258,-0.01262621,-0.006246098,-0.0776168,0.08485387,0.1232004,0.9856963,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandRing1/Character1_LeftHandRing2/,-0.02368266,-0.0007540478,0.001098328,0.0232097,0.05780235,0.002899465,0.998054,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandRing1/Character1_LeftHandRing2/Character1_LeftHandRing3/,-0.0159074,0.0001665935,-0.0008609181,-0.02813237,-0.03407927,-0.002411478,0.9990202,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandPinky1/,-0.06575284,-0.0278356,-0.002283593,-0.1118057,0.1311665,0.2000527,0.964507,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandPinky1/Character1_LeftHandPinky2/,-0.01809678,0.000132803,-1.445248E-05,0.01895496,-0.01684544,0.02277114,0.999419,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_LeftShoulder/Character1_LeftArm/Character1_LeftForeArm/Character1_LeftHand/Character1_LeftHandPinky1/Character1_LeftHandPinky2/Character1_LeftHandPinky3/,-0.01391071,2.758705E-06,0.0002477763,-0.01004667,-0.01149698,-0.001278725,0.9998826,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandThumb1/,-0.02633883,0.02086117,-0.00452684,0.4382186,-0.2239034,-0.1605197,0.8556081,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandThumb1/Character1_RightHandThumb2/,-0.03202948,0.001127954,0.0006024109,0.03296851,0.01107973,0.0001296583,0.999395,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandThumb1/Character1_RightHandThumb2/Character1_RightHandThumb3/,-0.01758621,0.0005113313,0.000152205,-0.009559559,0.01177861,-0.0140419,0.9997863,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandIndex1/,-0.07745903,0.02477353,0.02387737,0.9959055,-0.01934041,-0.04160802,-0.07789138,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandIndex1/Character1_RightHandIndex2/,-0.02423301,-0.002230036,-0.002008516,-0.02807874,0.03386352,-0.0008072715,0.9990317,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandIndex1/Character1_RightHandIndex2/Character1_RightHandIndex3/,-0.01588617,1.176901E-06,-0.002641983,-0.03856614,-0.01441987,-0.006894403,0.9991282,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandMiddle1/,-0.07734096,0.004360036,0.02411085,0.9944477,0.02832519,-0.06578186,-0.07709885,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandMiddle1/Character1_RightHandMiddle2/,-0.02535491,-0.0006798064,0.00116949,-0.01684383,0.0388019,-0.01148753,0.9990389,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandMiddle1/Character1_RightHandMiddle2/Character1_RightHandMiddle3/,-0.01941583,-0.0004166462,-0.0007046589,0.004569878,0.04177777,0.001183233,0.9991158,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandRing1/,-0.07430402,-0.01371074,0.01965605,0.9641222,0.08804348,0.08698386,-0.2348416,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandRing1/Character1_RightHandRing2/,-0.02345802,-7.917646E-06,-0.003507886,-0.02156939,-0.07812919,-0.01585049,0.9965839,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandRing1/Character1_RightHandRing2/Character1_RightHandRing3/,-0.01589358,-0.001032551,0.0003781104,-0.009046391,0.02191724,0.02572729,0.9993878,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandPinky1/,-0.065019,-0.0277216,0.01036632,0.9554908,0.1616498,0.04944903,-0.2417882,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandPinky1/Character1_RightHandPinky2/,-0.01809764,-0.0001442844,-5.280069E-05,0.0244064,-0.04052192,-0.01308593,0.9987949,Character1_Reference/Character1_Hips/Character1_Spine/Character1_Spine1/Character1_Spine2/Character1_RightShoulder/Character1_RightArm/Character1_RightForeArm/Character1_RightHand/Character1_RightHandPinky1/Character1_RightHandPinky2/Character1_RightHandPinky3/,-0.01388555,0.0002669609,0.0008281202,0.01763226,0.01427066,-0.0005729604,0.9997426
